ProjectID,Supplier,Year,Avg_Invoice_Amount,Total_Invoice_Count
MarathonOil_2013,CORNELL SOLUTIONS LLC,2012,2629.38,235
Tesoro_2014,PAN PACIFIC SUPPLY CO,2012,2629.31,130
Chemours_2016,VERTEX CHEMICAL CORP,2015,2629.21,261
Williams_2017,GORDON GRASS SEEDING,2014,2628.97,71
ETP_2017,DARBONNE SERVICES INC,2016,2627.77,56
Tesoro_2014,PRAXAIR DISTRIBUTION INC,2012,2627.33,237
Williams_2017,A&D SERVICES,2016,2627.01,305
Anadarko_2014,FT WORTH PIPE SERVICES LP,2013,2626.61,331
Chemours_2016,KIRKWOOD PUMPS & PROCESS INC,2015,2626.58,92
Sanchez_2018,CAPITAL B SERVICES DBA PAUL BUTLER,2016,2625.26,92
NobleEnergy_2018,RAMIREZ TRUCKING & OILFIELD SERVICES INC,2016,2625.23,484
NobleEnergy_2018,CSI COMPRESSCO LP,2016,2625.11,55
ETP_2017,BODINE ENVIRONMENTAL SERVICES INC,2016,2624.96,122
MarathonOil_2013,MB CONSTRUCTION SERVICES INC  -IA-,2011,2624.85,52
NobleEnergy_2018,BUCKLEN SERVICES INC,2015,2624.59,91
Sunoco_2017,"Harbor Industries, Inc",2016,2624.53,55
ETP_2017,MYERS AUBREY COMPANY,2016,2622.74,51
MarathonOil_2013,MEMORIAL HERMANN MEDICAL GROUP,2012,2622.73,82
MarathonOil_2013,HINES LOCATION LIGHTING INC,2012,2620.79,170
Anadarko_2014,THOMAS / SIGNS NOW INC,2012,2619.72,52
ETP_2016,APEX COMPANIES,2015,2619.66,126
ETP_2017,NRG TRANSPORTATION LLC,2016,2619.02,380
Anadarko_2014,GOLDMANS TRUCKING LLC,2012,2618.88,1379
ETP_2017,ALTRONIC CONTROLS LLC,2016,2618.76,64
Williams_2017,DISTRIBUTION INTERNATIONAL,2015,2618.65,127
NobleEnergy_2018,FRONTIER SERVICES INC,2016,2618.45,183
ETP_2016,CYCLONE SERVICES LLC,2015,2618.31,306
Sunoco_2017,BOLER EQUIPMENT SERVICE INC,2016,2618.03,104
Tesoro_2014,SCHULTZ MECHANICAL CONTRACTORS INC,2013,2617.98,1345
ETP_2016,CHARLES SECHRENGOST,2015,2617.74,208
Anadarko_2014,MOUNTAIN MUD SERVICE & SUPPLY INC,2013,2616.63,398
ETP_2016,KENCO INTERNATIONAL INC,2015,2615.65,75
ETP_2017,DCP MIDSTREAM PARTNERS LP,2016,2615.51,391
Anadarko_2018,WOODLANDS METRO CENTER MUD,2017,2615.49,97
Anadarko_2014,JEMSHAW WELDING LLC,2012,2615.02,97
Anadarko_2014,LEGEND SERVICES PRESSURE CONTROL IN,2011,2614.8,76
Anadarko_2018,PIPING SPECIALTIES CO INC,2017,2614.75,167
Chemours_2016,CCL LABEL INC MEMPHIS,2015,2614.74,56
Anadarko_2014,MID COAST ELECTRIC SUPPLY INC,2012,2614.64,171
Tesoro_2014,N.W. CANOPY STRUCTURES INC,2012,2614.07,265
Chemours_2016,WINANS SANITARY SUPPLY CO INC,2016,2612.65,68
NobleEnergy_2018,C H FENSTERMAKER & ASSOCIATES  LLC,2016,2612.6,129
Williams_2017,APEX COMPANIES LLC,2014,2612.53,66
Anadarko_2014,C W FORD RENTALS,2013,2612.48,252
Williams_2017,DG INVESTMENT INTERMEDIATE HOLDINGS 2,2013,2612.22,60
ETP_2016,WHIPPERHILL CONSULTING LLC,2014,2612.18,144
Williams_2017,MERCER VALVE CO INC,2015,2612.13,371
Anadarko_2014,DNOW L.P.,2012,2611.69,7012
Anadarko_2014,SPARTAN OILFIELD SERVICES LLC,2013,2611.41,151
MarathonOil_2013,TSWS WELL SERVICE LLC,2012,2610.85,52
ETP_2016,DRINKWATER PRODUCTS LLC,2015,2609.83,55
Tesoro_2014,CONNECTICUT GENERAL LIFE INSURANCE,2013,2609.56,2795
ETP_2016,CONSULTIS OF SAN ANTONIO INC,2015,2608.43,748
Anadarko_2014,SHALE RENTAL EQUIPMENT & SERVICES,2012,2608.36,501
Sanchez_2018,SUMMIT PUMP & SAFETY INC,2017,2608.1,638
NobleEnergy_2018,TASMAN GEOSCIENCES INC,2017,2608.04,329
Sanchez_2018,MORALES MACHINE,2015,2607.2,91
ETP_2017,DI TROL SYSTEMS INC,2016,2606.63,52
Williams_2017,HOOT JOHNSON CONSTRUCTION INC,2013,2606.2,92
Williams_2017,COTTON ELECTRIC COOPERATIVE,2013,2605.63,68
Anadarko_2018,COBRA CONSULTING LLC,2017,2604.0,130
Williams_2017,SPIRIT ENERGY SERVICES LLC,2015,2603.66,148
NobleEnergy_2018,ENERGES SERVICES LLC,2014,2603.66,1010
Williams_2017,TRANSCAT INC,2015,2603.65,101
Anadarko_2014,MERCER VALVE COMPANY INC,2012,2603.62,321
Chemours_2016,BS&B INVENTORY MANAGEMENT SYSTEMS,2015,2602.99,355
Tesoro_2014,COLUMBIA INSPECTION INC,2012,2602.69,228
NobleEnergy_2018,KING OILFIELD & LEASE SERVICES LLC,2017,2602.16,668
Sunoco_2017,PETROLEUM SOLUTIONS INC,2016,2602.11,557
Williams_2017,INTERTEK USA INC,2016,2601.45,65
Sanchez_2018,GVASA LLC I,2015,2601.44,83
Chemours_2016,EL DORADO NITROGEN LP,2016,2601.36,2292
Anadarko_2018,R M CONSTRUCTION LLC,2017,2601.3,91
Anadarko_2018,"HALO BRANDED SOLUTIONS, INC",2017,2601.2,92
Anadarko_2018,WYOMING MACHINERY COMPANY,2017,2600.52,155
ChevronPhillips_2012,UNION PACIFIC RAILROAD,2008,2600.5,9363
Anadarko_2014,STUART PETROLEUM TESTERS INC,2012,2600.12,122
Williams_2017,KONECRANES INC,2015,2600.01,131
Anadarko_2014,HOERBIGER SERVICE INC,2011,2599.63,1049
Tesoro_2014,ULM CORPORATION,2012,2599.12,497
Sanchez_2018,STONE TRUCKING,2018,2599.05,185
Tesoro_2014,MALLORY SAFETY AND SUPPLY LLC,2012,2599.0,278
MarathonOil_2013,MO STAR COMMUNICATIONS LP,2012,2599.0,120
Anadarko_2014,SMART OILFIELD SERVICES INC,2012,2598.84,55
Tesoro_2014,ARDENT COMPANIES INC,2013,2598.58,2729
Tesoro_2014,HEARTBREAK TRUCKING,2012,2596.97,54
Tesoro_2014,UNITED WAY OF THE BAY AREA,2012,2596.56,701
Tesoro_2014,UNITED WAY OF THE BAY AREA,2013,2596.49,722
Anadarko_2018,HIGH TECH RENTAL TOOLS,2017,2596.19,171
Anadarko_2014,STRUCTURAL INSPECTION SERVICES,2013,2595.69,150
Tesoro_2014,Far West Sanitation & Storage Inc,2012,2595.59,574
Anadarko_2014,EAGLE NDT LLC,2013,2595.23,228
Anadarko_2014,M.C.T LLC,2014,2595.11,99
Anadarko_2014,J C SERVICES LLC,2014,2594.99,75
NobleEnergy_2018,BUCKLEN EQUIPMENT COMPANY INC,2015,2594.71,171
HESSCont_2012,"TOTAL SAFETY US, INC.",2013,2594.55,118
Anadarko_2014,J D FIELD SERVICES INC,2012,2594.44,4518
Anadarko_2014,SOUTHWEST DISPOSAL SERVICE INC,2012,2594.3,67
Chemours_2016,BALDOR ELECTRIC CO,2016,2594.0,121
Anadarko_2014,JOHN BUNNING TRANSFER CO INC,2013,2593.02,86
Anadarko_2014,"PARAGON OILFIELD PRODUCTS, INC",2013,2592.68,273
Anadarko_2018,WESTROC OILFIELD SERVICE INC,2017,2592.04,488
NobleEnergy_2018,MORALES MACHINE SHOP & TRANSPORTATION LLC,2016,2591.83,54
Williams_2017,ENCOS INC,2015,2590.81,64
NobleEnergy_2018,CSI COMPRESSCO LP,2015,2590.79,62
ETP_2017,CURTIS & SON VACUUM,2016,2589.94,94
Chemours_2016,VERTEX CHEMICAL CORP,2016,2588.1,329
ETP_2016,GARLAND PUMPING AND,2015,2587.31,221
ETP_2017,CAIN ELECTRICAL SUPPLY CORP,2016,2587.3,238
Williams_2017,SUMMIT ELECTRIC SUPPLY,2017,2587.11,70
ChevronPhillips_2012,UNIVERSAL PERSONNEL LLC,2008,2585.92,94
Sunoco_2017,Core-Mark North Carolina Division,2016,2585.72,20421
Anadarko_2014,GOODWELL INC,2012,2585.39,159
Williams_2017,COX COMMUNICATIONS INC,2016,2585.1,93
MarathonOil_2013,WISE SERVICES INC,2012,2585.07,275
Tesoro_2014,PLANT PERFORMANCE SERVICES INC,2011,2585.06,264
NobleEnergy_2018,"MAGNA ENERGY SERVICES, LLC",2015,2584.39,150
Sanchez_2018,AWC INC,2018,2582.8,62
Anadarko_2018,"PEARCE INDUSTRIES, INC",2017,2582.79,167
Williams_2017,KINGSLY COMPRESSION INC,2015,2582.61,95
Anadarko_2014,HEBBRONVILLE LONE STAR RENTAL LLC,2014,2582.35,818
ETP_2016,HINE ENVIRONMENTAL SERVICES LLC,2015,2582.23,179
Anadarko_2018,J & L MORALES OIL CONSTRUCTION,2017,2582.07,128
Tesoro_2014,DELL MARKETING LP,2011,2581.37,51
ChevronPhillips_2012,SUNDYNE CORPORATION,2010,2580.94,55
Sanchez_2018,OILFIELD EQUIPMENT RENTAL LLC,2018,2579.85,66
Anadarko_2014,STELLAR OILFIELD RENTALS LLC,2012,2579.26,221
Tesoro_2014,FERGUSON ENTERPRISES INC,2011,2579.12,114
MarathonOil_2013,AT & T,2012,2578.38,1091
Anadarko_2014,STUART PETROLEUM TESTERS INC,2013,2578.06,139
Sunoco_2017,DIEFENBACH CONSTRUCTION,2016,2577.55,136
Tesoro_2014,COLUMBIA INSPECTION INC,2011,2577.17,52
Williams_2017,COMPRESSOR SYSTEMS INC,2016,2576.67,72
Anadarko_2018,CONTRACTORS EQUIPMENT CENTER LLC,2017,2576.51,1118
ETP_2017,POWERTHERM CO INC,2016,2576.47,173
NobleEnergy_2018,RJ MANN & ASSOCIATES INC,2017,2575.17,54
Anadarko_2014,GRANITE SEED COMPANY,2011,2575.03,147
Anadarko_2014,JL PUMPING UNIT SERVICE,2011,2575.01,101
ChevronPhillips_2012,KELLY SERVICES INC,2011,2573.8,526
Anadarko_2014,MKS SERVICES LLC,2013,2573.59,180
Tesoro_2014,TEK SYSTEMS INC,2012,2573.15,409
Anadarko_2014,TRI DRILL INC,2013,2572.76,963
Sunoco_2017,CORNERSTONE CONSULTING ENGINEE,2015,2572.13,85
Anadarko_2018,SENTRY SUPPLY INC,2017,2571.85,146
Tesoro_2014,REISNER DISTRIBUTOR INC,2013,2571.6,170
Sanchez_2018,PLATINUM PTS II LLC,2018,2571.32,193
Anadarko_2018,UNIQUE PUMP & SUPPLY LLC,2017,2571.08,1316
Tesoro_2014,ET TECHNOLOGIES INC,2012,2570.66,310
Anadarko_2014,SENTURY SUPPLY INC.,2014,2570.61,109
ETP_2016,PERMIAN VALVE REPAIR INC,2015,2568.6,389
Anadarko_2018,A & D RENTALS LLC,2017,2568.56,699
Williams_2017,UNITED RENTALS INC,2016,2567.53,262
Williams_2017,VRC PROTX LLC,2016,2567.27,114
Tesoro_2014,REPAIR MAINTENANCE SERVICE INC,2011,2567.21,58
Anadarko_2018,B O P RAM- BLOCK & IRON RENTAL INC,2017,2566.49,63
Anadarko_2014,FLOGISTIX - WYOMING LLC,2011,2566.48,849
ETP_2017,WBS INC,2016,2566.26,76
Anadarko_2018,SPARTAN COMPANIES LLC,2017,2564.57,1533
Tesoro_2014,GSP MARKETING TECHNOLOGIES INC,2013,2564.45,205
NobleEnergy_2018,UNITED RENTALS (NORTH AMERICA) INC,2015,2563.61,265
Anadarko_2014,MISTRAS GROUP INC,2013,2562.82,65
Sunoco_2017,LSI GRAPHIC SOLUTIONS PLUS,2016,2561.97,108
Williams_2017,INDUSTRIAL SCIENTIFIC CORP,2015,2561.37,500
Williams_2017,TRISTATE VALVES & CONTROLS INC,2016,2560.99,83
Anadarko_2014,ENVIRONMENTAL RESPONSE SERVICES INC,2014,2560.83,130
Chemours_2016,IVC TECHNOLOGIES,2016,2560.62,75
Anadarko_2014,JET SPECIALTY INC,2012,2560.51,11336
Anadarko_2018,GREENWAY PARTS CLEANING & FILTRATIO,2017,2560.33,60
Anadarko_2014,STALLION ROCKIES LTD,2012,2559.72,2164
Tesoro_2014,TSO - KENAI PIPELINE CO (1500),2011,2559.57,126
Anadarko_2018,NEXT GENERATION CONSTRUCTION,2017,2559.03,708
MarathonOil_2013,MBI ENERGY LOGISTICS LLC FORMERLY MISSOURI BASIN,2011,2558.61,1492
Anadarko_2014,SUPERIOR PLUS ENERGY SERVICES LLC,2011,2557.48,821
Anadarko_2018,DT BAR WELDING SERVICES INC,2017,2557.2,4000
Anadarko_2014,MELVIN GEIB INC,2013,2556.96,2647
NobleEnergy_2018,B & H SERVICES INC,2014,2556.87,60
Anadarko_2018,TEXAS AUTOMATION SYSTEMS LLC,2017,2556.33,157
ChevronPhillips_2012,JONES WALKER WAECHTER POITEVENT,2008,2556.06,253
Anadarko_2014,BASIN ENGINEERING  LLC,2012,2556.05,68
Chemours_2016,OTIS ELEVATOR CO,2016,2555.81,51
Anadarko_2014,LETSOS COMPANY,2013,2555.59,53
NobleEnergy_2018,MULTI-CHEM GROUP LLC,2015,2555.35,549
Williams_2017,ODESSA PUMPS & EQUIPMENT INC,2016,2554.98,136
Chemours_2016,A&B STAINLESS VALVE & FITTING CO IN,2016,2554.71,251
ETP_2016,THOMAS PETROLEUM LLC,2015,2554.0,1762
MarathonOil_2013,TRANSFIELD SERVICES OILFIELDS LLC DBA STEIER OILFIELD SERVICE,2013,2553.88,848
Williams_2017,LOUISIANA LIQUID SERVICES LLC,2014,2553.55,201
Anadarko_2018,STS CONSULTING SERVICES LLC,2017,2553.11,4308
MarathonOil_2013,ASSISTED ENERGY LLC,2012,2552.58,68
Anadarko_2018,C & M RODRIGUEZ SERVICES INC,2017,2552.47,1551
Anadarko_2014,MOUNTAIN MUD SERVICE & SUPPLY INC,2011,2552.27,517
ChevronPhillips_2012,RUSCO PACKAGING INC,2010,2552.2,226
Anadarko_2014,FURMANITE AMERICA INC,2014,2551.83,150
NobleEnergy_2018,RED RIVER COMPRESSION SERVICES LLC,2016,2551.83,157
NobleEnergy_2018,HOLT INVESTMENTS INC,2015,2551.57,77
ETP_2017,MRC GLOBAL US INC,2015,2550.82,274
MarathonOil_2013,READYFLO SYSTEMS LLC,2012,2550.75,81
Tesoro_2014,PEAK OILFIELD SERVICE CO LLC,2011,2550.21,61
Anadarko_2014,BD HOLT CO,2013,2549.61,303
NobleEnergy_2018,E & B OILFIELD SERVICES INC,2016,2549.37,506
Anadarko_2014,DIAMOND TANK RENTAL INC,2011,2549.36,358
Williams_2017,GENERAL ACOUSTICS INC,2016,2549.19,235
Anadarko_2014,AC EGBERT WATER SERVICE INC,2012,2548.85,1909
Anadarko_2014,NATURAL GAS SERVICES GROUP INC,2014,2546.99,80
Anadarko_2014,HAMMER OILFIELD SERVICE COMPANY,2013,2546.86,244
Tesoro_2014,CALIFORNIA SPECTRA INSTRUMENTATION,2013,2546.77,2689
Sanchez_2018,CAPITAL B SERVICES DBA PAUL BUTLER,2015,2546.69,75
Tesoro_2014,TANKSHIPS MARINE CONSULTANTS,2013,2546.59,85
ChevronPhillips_2012,INTERGULF CORPORATION,2009,2545.82,143
Williams_2017,ACME TRUCK LINE INC,2016,2545.28,143
Anadarko_2018,SUMMA GROUP LLC,2017,2545.09,66
Anadarko_2018,SCAN TECH INC,2017,2544.97,152
Anadarko_2014,LITTLE 58 LLC,2013,2544.75,336
NobleEnergy_2018,ECM ENERGY SERVICES INC,2017,2544.6,69
Williams_2017,ROBINSON & MCELWEE,2014,2543.98,63
Chemours_2016,TENCARVA MACHINERY CO,2016,2543.23,84
Anadarko_2014,RIGNET INC,2012,2543.18,458
Tesoro_2014,COREY DELTA INC,2013,2543.17,1065
Anadarko_2014,JIMS WATER SERVICE INC,2012,2543.14,127
Sanchez_2018,EE SYSTEMS LEASING,2016,2542.44,577
MarathonOil_2013,WAGNER EQUIPMENT CO,2012,2542.28,112
Anadarko_2018,WELCH CONSTRUCTION,2017,2541.66,81
NobleEnergy_2018,CRAWFORD ELECTRIC SUPPLY COMPANY INC,2017,2541.65,570
Chemours_2016,ENDRESS + HAUSER INC,2015,2541.03,100
Williams_2017,REDI SERVICES LLC,2016,2540.77,84
Williams_2017,ELDREDGE INC,2017,2540.13,61
MarathonOil_2013,NAC SERVICES LLC,2011,2539.87,297
Anadarko_2014,GLOBE ENERGY SERVICES LLC,2011,2539.75,72
Chemours_2016,EADS DISTRIBUTION LLC,2016,2539.41,55
Sunoco_2017,Core-Mark Kentucky Division,2015,2538.63,4936
ETP_2017,DE LAGE LANDEN FINANCIAL SERVICE,2016,2538.41,153
ETP_2016,TRINITY BAY PIPE AND SUPPLY LLC,2015,2536.81,637
ChevronPhillips_2012,LANDSTAR RANGER INC,2011,2536.38,424
Sanchez_2018,BELL SUPPLY COMPANY,2015,2535.96,865
Anadarko_2014,CHEMICAL WEED CONTROL INC,2012,2535.77,465
Anadarko_2014,KNIGHT TECHNOLOGIES INC,2012,2535.55,87
Anadarko_2014,DRAFTIT LLC,2014,2533.89,84
Sunoco_2017,FISHER SCIENTIFIC CO,2016,2533.62,73
ChevronPhillips_2012,UNITED SERVICES,2010,2533.1,58
Anadarko_2014,K2 CUSTOM LLC,2013,2533.05,55
Tesoro_2014,JOB INDUSTRIAL SERVICES INC,2011,2532.95,61
Williams_2017,GDH CONSULTING INC,2013,2532.77,243
Anadarko_2014,NORTHERN COLORADO CONSTRUCTORS INC,2012,2532.54,531
Anadarko_2014,WELLS FARGO,2012,2532.28,18968
Williams_2017,GIBSON OILFIELD SERVICES INC,2014,2531.95,80
Anadarko_2014,NAC SERVICES LLC,2014,2531.74,622
Sanchez_2018,MILLER ENVIRONMENTAL SERVICES LLC,2017,2531.24,105
Williams_2017,RJ MANN & ASSOC INC,2017,2531.19,51
Anadarko_2014,JL PUMPING UNIT SERVICE,2012,2530.73,118
Anadarko_2014,OUTLAW ENGINEERING INC,2014,2530.47,189
Anadarko_2018,REPUBLIC SERVICES NATIONAL ACCOUNTS,2017,2530.41,1114
ETP_2017,HUSTON J HOWERY,2016,2530.05,60
ETP_2017,CLIFF BERRY INC,2016,2529.03,299
Chemours_2016,TRANSPORTES TONIATO LTDA,2015,2528.45,207
Anadarko_2014,DEXTER FIELD SERVICES LP,2012,2528.17,98
MarathonOil_2013,IOS HOLDINGS INC,2012,2528.07,547
NobleEnergy_2018,CCL CONTRACTS CONSULTANCY INC,2016,2527.8,52
Sanchez_2018,BORDER WELL SERVICES INC,2016,2527.5,376
MarathonOil_2013,JIMENEZ CONTRACT SERVICES INC,2012,2527.11,72
Anadarko_2018,COMPAGNIE IVOIRIENNE D'ELECTRICITE,2017,2526.85,80
ETP_2016,PORTER & HEDGES LLP,2015,2525.91,55
Anadarko_2014,LEGACY MEASUREMENT SOLUTIONS INC,2011,2525.63,1712
ETP_2016,JET SPECIALTY INC,2015,2525.18,2980
ETP_2017,ROME ENTERPRISES INC,2016,2524.66,69
Chemours_2016,CAROTEK INC,2016,2523.43,58
MarathonOil_2013,TAYLOR CRANE SERVICE,2012,2522.78,108
Anadarko_2014,XEROX CORPORATION,2013,2522.73,97
Tesoro_2014,UNITED WAY OF THE BAY AREA,2011,2522.51,114
Williams_2017,FLEAUX SERVICES OF LOUISIANA LLC,2015,2522.31,123
Anadarko_2014,WELLS FARGO,2013,2521.41,20778
ChevronPhillips_2012,PETROSPECT INSPECTION SERVICES,2011,2520.68,481
Anadarko_2018,WELL MASTER CORP,2017,2520.63,403
Anadarko_2014,TEAM INDUSTRIAL SERVICES INC,2012,2519.88,284
Chemours_2016,GASKETS PACKINGS & SEALS,2015,2519.51,123
Chemours_2016,EXCEL MODULAR SCAFFOLD,2015,2519.34,85
Anadarko_2014,HORWITH TRUCKS INC,2014,2518.5,62
Tesoro_2014,COOK INLET SIGN & LIGHTING,2011,2518.14,83
Williams_2017,LANEY DIRECTIONAL DRILLING CO,2016,2517.98,59
ETP_2016,BRANDON & CLARK INC,2015,2517.48,182
ETP_2016,ADVANCED PUMP & VALVE INC,2015,2517.33,175
Sunoco_2017,JUDGE LEARNING SOLUTIONS,2016,2517.02,87
Anadarko_2014,LAND SURVEYING INCORPORATED,2014,2516.93,171
Williams_2017,CHERAMIES LAWNCARE & LANDSCAPING LLC,2016,2516.66,52
Anadarko_2014,HINES LOCATION LIGHTING INC.,2012,2515.96,115
MarathonOil_2013,JOHNSONS' OIL AND WATER SERVICE,2013,2514.93,80
Anadarko_2014,TR DENNER ENTERPRISES,2014,2514.52,242
Sanchez_2018,C&R KECK CONSTRUCTION INC.,2017,2514.43,190
ETP_2017,NORTH AMERICAN GALVANIZING CO,2016,2513.53,141
ETP_2017,KONECRANES INC,2016,2513.3,102
ETP_2017,AMERICAN PIPING INSPECTION INC,2016,2512.8,154
NobleEnergy_2018,REXEL INC,2016,2512.76,599
Sunoco_2017,SCOTT ELECTRIC COMPANY,2016,2512.6,125
Anadarko_2014,CAP XCAVATING CO. LLC,2014,2512.51,472
Anadarko_2018,L G EVERIST INC,2017,2511.83,735
Sunoco_2017,ENVIROTRAC LTD,2015,2510.27,121
MarathonOil_2013,"OAKS GROUP, THE",2011,2509.07,65
Anadarko_2018,AJS LOGISTIC SERVICES LLC,2017,2508.72,109
ETP_2017,HATFIELD AND COMPANY INC,2016,2508.37,193
Tesoro_2014,GSP MARKETING TECHNOLOGIES INC,2011,2508.21,79
Williams_2017,BOBCAT CONTRACTING LLC,2014,2507.97,364
Anadarko_2018,DYNAMIC OILFIELD SERVICES,2017,2507.91,161
NobleEnergy_2018,STRAD OILFIELD SERVICES INC,2015,2507.66,251
Williams_2017,REPNET INC,2014,2507.17,160
Anadarko_2018,MCCLINTON ENERGY GROUP LLC,2017,2507.03,5158
Sanchez_2018,FUELMAN,2016,2506.74,52
Anadarko_2018,NIOBRARA ELECTRIC ASSN,2017,2506.64,99
ChevronPhillips_2012,SCHNEIDER LOGISTICS INC,2011,2506.58,655
MarathonOil_2013,MELTON ELECTRIC INC,2012,2506.47,75
Chemours_2016,ENDRESS + HAUSER INC,2016,2505.5,77
Williams_2017,JORDAN TECHNOLOGIES LLC,2015,2504.7,58
Anadarko_2014,CAP XCAVATING CO. LLC,2012,2504.61,120
Williams_2017,PREMIER NDT SERVICES INC,2017,2504.14,78
Williams_2017,HEATH CONSULTANTS INCORPORATED,2016,2503.82,58
Tesoro_2014,JAYNE PRODUCTS INC,2013,2503.43,72
Anadarko_2018,TR ROBEL SERVICES,2017,2503.25,492
NobleEnergy_2018,GLOBAL FIRE RESPONSE & SAFETY INC,2015,2502.86,169
Anadarko_2014,G5S ENERGY SERVICES LLC,2014,2502.73,72
Sanchez_2018,WS ENERGY SERVICES LLC,2017,2502.4,1142
Anadarko_2014,THOMAS / SIGNS NOW INC,2013,2500.51,64
Anadarko_2018,GYRO TECHNOLOGIES INC,2017,2500.42,82
Anadarko_2018,AMERICAN EAGLE LOGISTICS LLC,2017,2500.39,2955
ETP_2017,WESTERN FILTER CO INC,2016,2499.81,606
Williams_2017,DG INVESTMENT INTERMEDIATE HOLDINGS 2,2015,2498.16,130
Sunoco_2017,CAMPISI ENVIRONMENTAL,2016,2497.8,160
ETP_2016,24 HR SAFETY LLC,2015,2497.69,129
Anadarko_2018,ITT C'TREAT LLC,2017,2497.52,53
Anadarko_2014,"WESTERN ARCHAEOLOGICAL SERVICES, IN",2011,2495.98,240
Sunoco_2017,ACCOUNTEMPS,2016,2495.81,296
Sunoco_2017,SORCO CORP,2016,2495.69,282
Sanchez_2018,DELTA DAYLIGHTINC LLC,2015,2495.45,85
Tesoro_2014,SEVEN SISTERS,2013,2494.84,1180
MarathonOil_2013,C W LAKE MGT LLC,2012,2494.57,685
Anadarko_2014,D D POYNOR CONSTRUCTION CO INC,2012,2491.91,55
Sanchez_2018,STORM OILFIELD SERVICES LLC,2017,2491.82,84
Williams_2017,DIBERT VALVE & FITTING CO INC,2016,2491.68,64
ETP_2017,INSTRUMENT & VALVE SERVICES COMPANY,2016,2491.24,95
Anadarko_2014,FRED W. BUCK,2011,2490.98,184
NobleEnergy_2018,PRESTIGE EQUIPMENT RENTALS LLC,2016,2490.64,71
HESSCont_2012,WESCO DISTRIBUTION INC,2013,2490.6,144
NobleEnergy_2018,FAIRMONT SUPPLY OIL & GAS LLC,2014,2490.53,167
Williams_2017,ARROW GLOBAL ASSET DISPOSITION INC,2015,2490.18,60
Anadarko_2014,WYOMING AIR QUALITY DIVISION,2014,2489.93,82
Tesoro_2014,LANDMARK MARITIME CONSULTANT SERVIC,2012,2489.69,67
Tesoro_2014,PARKER MESSANA & ASSOCIATES INC,2013,2489.26,307
ETP_2016,WILLIAMS SCOTSMAN INC,2015,2488.63,57
Williams_2017,APEX COMPANIES LLC,2016,2488.35,186
Anadarko_2018,WGR OPERATING LP AFO,2017,2487.67,59
MarathonOil_2013,ROCKY MOUNTAIN OILFIELD SERVICES INC,2013,2487.46,212
Anadarko_2018,CHEMICAL WEED CONTROL,2017,2487.43,333
Williams_2017,HANOVER ENGINEERING ASSOCIATES INC,2017,2487.24,51
Anadarko_2014,MORSE TRUCKING,2011,2487.17,369
Anadarko_2018,"MCGUIRE INDUSTRIES, INC.",2017,2486.09,571
Anadarko_2014,SCAN TECH INC,2011,2486.01,94
Williams_2017,POWER IGNITION AND CONTROLS APPALACHIA,2016,2485.37,275
Anadarko_2014,OSBORN & GRIFFITH,2012,2484.54,51
NobleEnergy_2018,WASTE MANAGEMENT OF PENNSYLVANIA INC,2015,2484.13,332
Williams_2017,RAIN FOR RENT INC,2015,2483.54,74
Chemours_2016,BS&B SAFETY SYSTEMS LLC,2015,2483.45,129
Anadarko_2014,WELLS FARGO,2014,2483.37,14925
Anadarko_2014,SWEETWATER FRAC FLUID SOLUTIONS,2012,2483.27,698
ETP_2017,ENVIRONMENTAL EARTH WISE INC,2016,2483.02,368
MarathonOil_2013,UNITED RENTALS NORTHWEST INC,2011,2482.1,65
Tesoro_2014,HAWK ROPE ACCESS LLC,2013,2481.22,458
Sanchez_2018,GVASA LLC I,2016,2480.9,73
Anadarko_2014,J T SWABBING SERVICES INC,2013,2480.88,185
Tesoro_2014,DAY WIRELESS SYSTEMS INC,2012,2480.57,89
Anadarko_2014,JET SPECIALTY INC,2014,2480.08,5107
Tesoro_2014,CONTRA COSTA ELECTRIC INC,2012,2479.62,1543
ChevronPhillips_2012,RIVIERA FINANCE,2009,2479.42,250
Tesoro_2014,EMERALD ALASKA INC,2013,2479.4,94
HESSCont_2012,AT&T,2013,2479.1,92
ETP_2017,ONLINE ENVIRONMENTAL SERVICES INC,2016,2478.71,57
MarathonOil_2013,NAC SERVICES LLC,2012,2478.68,3115
Anadarko_2014,"ONYX CONTRACTORS, LP",2012,2478.05,1198
Sanchez_2018,HOUSTON OFFICE PETTY CASH,2015,2477.99,54
ChevronPhillips_2012,SUNDYNE CORPORATION,2008,2477.52,54
Tesoro_2014,INNOVATIVE INDUSTRIAL CONSTRUCTORS,2012,2477.48,879
Anadarko_2014,AKCORP INC,2012,2477.29,106
Williams_2017,M&R TRUCKING INC,2016,2477.04,101
ChevronPhillips_2012,BNSF FREIGHT & MISC,2011,2476.5,27282
Williams_2017,AEROTEK INC,2013,2476.45,63
Anadarko_2014,QUELL PETROLEUM SERVICES INC.,2011,2476.01,342
Anadarko_2014,PERFORMANCE CHEMICAL COMPANY,2013,2475.51,350
Anadarko_2014,SPARTAN OILFIELD SERVICES LLC,2011,2475.32,1111
Williams_2017,UNITED RENTALS INC,2017,2475.1,141
ChevronPhillips_2012,GROENDYKE TRANSPORT INC,2011,2474.57,4498
Anadarko_2014,KILTS CONTRACTING INC,2013,2474.08,1343
HESSCont_2012,BMP,2013,2474.01,102
